Sample,Timestamp,Measured Motor Steps,Target Motor Steps,Current Error,PID Control Signal,PID P Term,PID I Term,PID D Term,PID V Term,PID A Term
2404,2404.10,1313.56,1313.56,0.00,13.3,0.0,11.5,1.9,-0.0,-0.0
2405,2405.07,1313.55,1313.56,0.01,14.7,0.4,11.5,2.9,-0.0,-0.0
2406,2406.12,1313.55,1313.56,0.01,14.6,0.4,11.4,2.8,-0.0,-0.0
2407,2407.09,1313.55,1313.56,0.01,14.6,0.4,11.4,2.8,-0.0,-0.0
2408,2408.06,1313.57,1313.56,-0.01,12.0,-0.4,11.4,1.0,-0.0,-0.0
2409,2409.11,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
2410,2410.07,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
2411,2411.04,1313.54,1313.56,0.02,14.1,0.7,11.4,1.9,-0.0,-0.0
2412,2412.08,1313.55,1313.56,0.01,12.8,0.4,11.4,0.9,-0.0,-0.0
2413,2413.05,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2414,2414.09,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2415,2415.07,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2416,2416.11,1313.56,1313.56,0.00,9.6,0.0,11.4,-1.9,-0.0,-0.0
2417,2417.08,1313.54,1313.56,0.02,14.1,0.7,11.4,1.9,-0.0,-0.0
2418,2418.04,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
2419,2419.10,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
2420,2420.07,1313.55,1313.56,0.01,11.8,0.4,11.4,0.0,-0.0,-0.0
2421,2421.12,1313.59,1313.56,-0.02,9.8,-0.7,11.4,-1.0,-0.0,-0.0
2422,2422.09,1313.55,1313.56,0.01,16.5,0.4,11.4,4.7,-0.0,-0.0
2423,2423.05,1313.59,1313.56,-0.02,9.8,-0.7,11.4,-1.0,-0.0,-0.0
2424,2424.11,1313.57,1313.56,-0.01,11.1,-0.4,11.4,0.0,-0.0,-0.0
2425,2425.07,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
2426,2426.04,1313.57,1313.56,-0.01,11.1,-0.4,11.4,0.0,-0.0,-0.0
2427,2427.08,1313.56,1313.56,0.00,12.4,0.0,11.4,1.0,-0.0,-0.0
2428,2428.05,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2429,2429.10,1313.55,1313.56,0.01,11.8,0.4,11.4,0.0,-0.0,-0.0
2430,2430.07,1313.60,1313.56,-0.04,8.4,-1.1,11.4,-1.9,-0.0,-0.0
2431,2431.11,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
2432,2432.07,1313.54,1313.56,0.02,13.1,0.7,11.4,1.0,-0.0,-0.0
2433,2433.11,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2434,2434.09,1313.55,1313.56,0.01,14.6,0.4,11.4,2.8,-0.0,-0.0
2435,2435.05,1313.59,1313.56,-0.02,6.9,-0.7,11.4,-3.8,-0.0,-0.0
2436,2436.10,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2437,2437.06,1313.54,1313.56,0.02,13.1,0.7,11.4,1.0,-0.0,-0.0
2438,2438.10,1313.57,1313.56,-0.01,11.1,-0.4,11.4,0.0,-0.0,-0.0
2439,2439.07,1313.56,1313.56,0.00,10.5,0.0,11.4,-1.0,-0.0,-0.0
2440,2440.11,1313.59,1313.56,-0.02,8.8,-0.7,11.4,-1.9,-0.0,-0.0
2441,2441.08,1313.53,1313.56,0.04,16.3,1.1,11.4,3.7,-0.0,-0.0
2442,2442.11,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
2443,2443.07,1313.55,1313.56,0.01,14.6,0.4,11.4,2.8,-0.0,-0.0
2444,2444.11,1313.57,1313.56,-0.01,11.1,-0.4,11.4,0.0,-0.0,-0.0
2445,2445.09,1313.57,1313.56,-0.01,12.0,-0.4,11.4,0.9,-0.0,-0.0
2446,2446.04,1313.57,1313.56,-0.01,7.2,-0.4,11.4,-3.8,-0.0,-0.0
2447,2447.08,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2448,2448.05,1313.59,1313.56,-0.02,9.7,-0.7,11.4,-1.0,-0.0,-0.0
2449,2449.10,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
2450,2450.07,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2451,2451.04,1313.51,1313.56,0.05,14.8,1.5,11.4,1.9,-0.0,-0.0
2452,2452.10,1313.57,1313.56,-0.01,8.2,-0.4,11.4,-2.8,-0.0,-0.0
2453,2453.05,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
2454,2454.08,1313.57,1313.56,-0.01,12.0,-0.4,11.4,0.9,-0.0,-0.0
2455,2455.05,1313.59,1313.56,-0.02,9.7,-0.7,11.4,-1.0,-0.0,-0.0
2456,2456.11,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
2457,2457.08,1313.54,1313.56,0.02,13.1,0.7,11.4,0.9,-0.0,-0.0
2458,2458.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2459,2459.10,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2460,2460.06,1313.57,1313.56,-0.01,13.9,-0.4,11.4,2.8,-0.0,-0.0
2461,2461.11,1313.56,1313.56,0.00,12.4,0.0,11.4,0.9,-0.0,-0.0
2462,2462.08,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
2463,2463.05,1313.59,1313.56,-0.02,8.8,-0.7,11.4,-1.9,-0.0,-0.0
2464,2464.08,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2465,2465.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2466,2466.09,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2467,2467.06,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
2468,2468.04,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2469,2469.09,1313.54,1313.56,0.02,13.1,0.7,11.4,0.9,-0.0,-0.0
2470,2470.06,1313.56,1313.56,0.00,12.3,0.0,11.4,1.0,-0.0,-0.0
2471,2471.10,1313.55,1313.56,0.01,14.6,0.4,11.4,2.9,-0.0,-0.0
2472,2472.07,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2473,2473.05,1313.55,1313.56,0.01,14.5,0.4,11.4,2.8,-0.0,-0.0
2474,2474.09,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2475,2475.07,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2476,2476.11,1313.56,1313.56,0.00,10.4,0.0,11.4,-1.0,-0.0,-0.0
2477,2477.08,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2478,2478.04,1313.53,1313.56,0.04,14.4,1.1,11.4,1.9,-0.0,-0.0
2479,2479.09,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2480,2480.05,1313.54,1313.56,0.02,15.0,0.7,11.4,2.8,-0.0,-0.0
2481,2481.11,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
2482,2482.08,1313.56,1313.56,0.00,10.5,0.0,11.4,-0.9,-0.0,-0.0
2483,2483.11,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2484,2484.08,1313.54,1313.56,0.02,15.0,0.7,11.4,2.9,-0.0,-0.0
2485,2485.04,1313.59,1313.56,-0.02,9.7,-0.7,11.4,-0.9,-0.0,-0.0
2486,2486.08,1313.57,1313.56,-0.01,12.0,-0.4,11.4,1.0,-0.0,-0.0
2487,2487.04,1313.56,1313.56,0.00,12.4,0.0,11.4,1.0,-0.0,-0.0
2488,2488.07,1313.55,1313.56,0.01,13.7,0.4,11.4,1.9,-0.0,-0.0
2489,2489.11,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2490,2490.09,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2491,2491.05,1313.59,1313.56,-0.02,10.6,-0.7,11.4,0.0,-0.0,-0.0
2492,2492.10,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
2493,2493.07,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2494,2494.04,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2495,2495.09,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2496,2496.11,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-1.0,-0.0,-0.0
2497,2497.09,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2498,2498.05,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2499,2499.11,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2500,2500.08,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2501,2501.06,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2502,2502.10,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2503,2503.07,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2504,2504.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2505,2505.08,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2506,2506.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2507,2507.09,1313.54,1313.56,0.02,14.9,0.7,11.4,2.8,-0.0,-0.0
2508,2508.06,1313.54,1313.56,0.02,15.9,0.7,11.4,3.8,-0.0,-0.0
2509,2509.11,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2510,2510.08,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2511,2511.05,1313.55,1313.56,0.01,10.8,0.4,11.4,-1.0,-0.0,-0.0
2512,2512.10,1313.56,1313.56,0.00,10.4,0.0,11.4,-0.9,-0.0,-0.0
2513,2513.07,1313.56,1313.56,0.00,14.2,0.0,11.4,2.8,-0.0,-0.0
2514,2514.04,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2515,2515.08,1313.56,1313.56,0.00,7.6,0.0,11.4,-3.8,-0.0,-0.0
2516,2516.04,1313.55,1313.56,0.01,11.7,0.4,11.4,0.0,-0.0,-0.0
2517,2517.08,1313.55,1313.56,0.01,12.7,0.4,11.4,0.9,-0.0,-0.0
2518,2518.04,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
2519,2519.08,1313.55,1313.56,0.01,11.7,0.4,11.4,0.0,-0.0,-0.0
2520,2520.05,1313.56,1313.56,0.00,10.4,0.0,11.4,-1.0,-0.0,-0.0
2521,2521.11,1313.56,1313.56,0.00,10.5,0.0,11.4,-0.9,-0.0,-0.0
2522,2522.07,1313.56,1313.56,0.00,12.3,0.0,11.4,1.0,-0.0,-0.0
2523,2523.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2524,2524.08,1313.55,1313.56,0.01,11.8,0.4,11.4,0.0,-0.0,-0.0
2525,2525.06,1313.55,1313.56,0.01,14.6,0.4,11.4,2.9,-0.0,-0.0
2526,2526.11,1313.54,1313.56,0.02,14.9,0.7,11.4,2.8,-0.0,-0.0
2527,2527.06,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2528,2528.11,1313.59,1313.56,-0.02,9.7,-0.7,11.4,-0.9,-0.0,-0.0
2529,2529.08,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2530,2530.10,1313.54,1313.56,0.02,15.0,0.7,11.4,2.9,-0.0,-0.0
2531,2531.07,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-1.0,-0.0,-0.0
2532,2532.04,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2533,2533.08,1313.57,1313.56,-0.01,12.0,-0.4,11.4,1.0,-0.0,-0.0
2534,2534.11,1313.56,1313.56,0.00,8.5,0.0,11.4,-2.9,-0.0,-0.0
2535,2535.08,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
2536,2536.05,1313.54,1313.56,0.02,14.9,0.7,11.3,2.8,-0.0,-0.0
2537,2537.09,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
2538,2538.12,1313.55,1313.56,0.01,10.8,0.4,11.4,-1.0,-0.0,-0.0
2539,2539.08,1313.57,1313.56,-0.01,12.9,-0.4,11.3,1.9,-0.0,-0.0
2540,2540.05,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
2541,2541.08,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-1.0,-0.0,-0.0
2542,2542.05,1313.55,1313.56,0.01,12.7,0.4,11.4,1.0,-0.0,-0.0
2543,2543.10,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-0.9,-0.0,-0.0
2544,2544.07,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2545,2545.11,1313.57,1313.56,-0.01,10.0,-0.4,11.4,-1.0,-0.0,-0.0
2546,2546.07,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2547,2547.11,1313.56,1313.56,0.00,9.4,0.0,11.4,-1.9,-0.0,-0.0
2548,2548.08,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
2549,2549.04,1313.56,1313.56,0.00,10.4,0.0,11.4,-1.0,-0.0,-0.0
2550,2550.09,1313.56,1313.56,0.00,9.5,0.0,11.4,-1.9,-0.0,-0.0
2551,2551.05,1313.56,1313.56,0.00,13.3,0.0,11.4,1.9,-0.0,-0.0
2552,2552.10,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2553,2553.07,1313.54,1313.56,0.02,13.1,0.7,11.4,0.9,-0.0,-0.0
2554,2554.10,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2555,2555.07,1313.55,1313.56,0.01,12.7,0.4,11.4,1.0,-0.0,-0.0
2556,2556.11,1313.56,1313.56,0.00,10.4,0.0,11.4,-1.0,-0.0,-0.0
2557,2557.09,1313.56,1313.56,0.00,12.3,0.0,11.4,0.9,-0.0,-0.0
2558,2558.04,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2559,2559.07,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2560,2560.05,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2561,2561.10,1313.53,1313.56,0.04,16.2,1.1,11.4,3.8,-0.0,-0.0
2562,2562.06,1313.57,1313.56,-0.01,9.1,-0.4,11.4,-1.9,-0.0,-0.0
2563,2563.10,1313.55,1313.56,0.01,12.7,0.4,11.4,1.0,-0.0,-0.0
2564,2564.06,1313.57,1313.56,-0.01,10.1,-0.4,11.4,-0.9,-0.0,-0.0
2565,2565.04,1313.60,1313.56,-0.04,8.4,-1.1,11.4,-1.9,-0.0,-0.0
2566,2566.09,1313.56,1313.56,0.00,10.4,0.0,11.4,-0.9,-0.0,-0.0
2567,2567.06,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2568,2568.10,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2569,2569.06,1313.59,1313.56,-0.02,8.7,-0.7,11.4,-1.9,-0.0,-0.0
2570,2570.10,1313.55,1313.56,0.01,12.7,0.4,11.4,1.0,-0.0,-0.0
2571,2571.07,1313.55,1313.56,0.01,14.6,0.4,11.4,2.9,-0.0,-0.0
2572,2572.11,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
2573,2573.09,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
2574,2574.07,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
2575,2575.11,1313.53,1313.56,0.04,16.2,1.1,11.3,3.8,-0.0,-0.0
2576,2576.08,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.8,-0.0,-0.0
2577,2577.12,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2578,2578.07,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
2579,2579.11,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
2580,2580.08,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
2581,2581.04,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2582,2582.10,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2583,2583.06,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
2584,2584.11,1313.54,1313.56,0.02,13.0,0.7,11.3,1.0,-0.0,-0.0
2585,2585.08,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2586,2586.04,1313.55,1313.56,0.01,13.6,0.4,11.4,1.9,-0.0,-0.0
2587,2587.09,1313.54,1313.56,0.02,14.9,0.7,11.3,2.9,-0.0,-0.0
2588,2588.05,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2589,2589.09,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
2590,2590.06,1313.57,1313.56,-0.01,11.0,-0.4,11.4,0.0,-0.0,-0.0
2591,2591.11,1313.54,1313.56,0.02,14.9,0.7,11.4,2.8,-0.0,-0.0
2592,2592.08,1313.54,1313.56,0.02,14.0,0.7,11.4,1.9,-0.0,-0.0
2593,2593.05,1313.60,1313.56,-0.04,6.4,-1.1,11.4,-3.8,-0.0,-0.0
2594,2594.09,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
2595,2595.04,1313.55,1313.56,0.01,10.8,0.4,11.4,-1.0,-0.0,-0.0
2596,2596.08,1313.59,1313.56,-0.02,9.7,-0.7,11.3,-0.9,-0.0,-0.0
2597,2597.04,1313.55,1313.56,0.01,14.6,0.4,11.3,2.9,-0.0,-0.0
2598,2598.09,1313.56,1313.56,0.00,11.4,0.0,11.4,0.0,-0.0,-0.0
2599,2599.05,1313.56,1313.56,0.00,13.3,0.0,11.3,1.9,-0.0,-0.0
2600,2600.08,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-1.0,-0.0,-0.0
2601,2601.12,1313.55,1313.56,0.01,12.7,0.4,11.3,1.0,-0.0,-0.0
2602,2602.07,1313.59,1313.56,-0.02,7.7,-0.7,11.3,-2.9,-0.0,-0.0
2603,2603.04,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2604,2604.08,1313.55,1313.56,0.01,14.5,0.4,11.3,2.9,-0.0,-0.0
2605,2605.11,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
2606,2606.07,1313.54,1313.56,0.02,14.9,0.7,11.3,2.9,-0.0,-0.0
2607,2607.04,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
2608,2608.09,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
2609,2609.05,1313.59,1313.56,-0.02,8.7,-0.7,11.3,-1.9,-0.0,-0.0
2610,2610.10,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
2611,2611.06,1313.59,1313.56,-0.02,10.6,-0.7,11.3,0.0,-0.0,-0.0
2612,2612.11,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.8,-0.0,-0.0
2613,2613.08,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
2614,2614.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2615,2615.08,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
2616,2616.12,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
2617,2617.10,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
2618,2618.06,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
2619,2619.11,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2620,2620.07,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
2621,2621.11,1313.59,1313.56,-0.02,5.8,-0.7,11.3,-4.7,-0.0,-0.0
2622,2622.08,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
2623,2623.05,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2624,2624.09,1313.54,1313.56,0.02,14.0,0.7,11.3,1.9,-0.0,-0.0
2625,2625.05,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
2626,2626.08,1313.60,1313.56,-0.04,6.4,-1.1,11.3,-3.8,-0.0,-0.0
2627,2627.06,1313.51,1313.56,0.05,15.6,1.5,11.3,2.8,-0.0,-0.0
2628,2628.10,1313.59,1313.56,-0.02,6.8,-0.7,11.3,-3.8,-0.0,-0.0
2629,2629.07,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2630,2630.11,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2631,2631.08,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
2632,2632.05,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2633,2633.08,1313.55,1313.56,0.01,11.7,0.4,11.3,0.0,-0.0,-0.0
2634,2634.04,1313.57,1313.56,-0.01,9.0,-0.4,11.3,-1.9,-0.0,-0.0
2635,2635.09,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
2636,2636.06,1313.56,1313.56,0.00,12.2,0.0,11.3,0.9,-0.0,-0.0
2637,2637.10,1313.54,1313.56,0.02,14.9,0.7,11.3,2.9,-0.0,-0.0
2638,2638.07,1313.55,1313.56,0.01,10.8,0.4,11.3,-0.9,-0.0,-0.0
2639,2639.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2640,2640.08,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
2641,2641.04,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
2642,2642.07,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2643,2643.04,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2644,2644.09,1313.56,1313.56,0.00,9.4,0.0,11.3,-1.9,-0.0,-0.0
2645,2645.05,1313.57,1313.56,-0.01,11.9,-0.4,11.3,1.0,-0.0,-0.0
2646,2646.10,1313.56,1313.56,0.00,12.3,0.0,11.3,0.9,-0.0,-0.0
2647,2647.07,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
2648,2648.04,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-0.9,-0.0,-0.0
2649,2649.09,1313.60,1313.56,-0.04,7.4,-1.1,11.3,-2.8,-0.0,-0.0
2650,2650.06,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
2651,2651.10,1313.56,1313.56,0.00,10.4,0.0,11.3,-1.0,-0.0,-0.0
2652,2652.06,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
2653,2653.04,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
2654,2654.08,1313.56,1313.56,0.00,9.4,0.0,11.3,-1.9,-0.0,-0.0
2655,2655.05,1313.56,1313.56,0.00,10.4,0.0,11.3,-0.9,-0.0,-0.0
2656,2656.10,1313.55,1313.56,0.01,10.7,0.4,11.3,-0.9,-0.0,-0.0
2657,2657.06,1313.57,1313.56,-0.01,11.0,-0.4,11.3,0.0,-0.0,-0.0
2658,2658.11,1313.59,1313.56,-0.02,9.6,-0.7,11.3,-0.9,-0.0,-0.0
2659,2659.06,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
2660,2660.10,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2661,2661.08,1313.56,1313.56,0.00,8.5,0.0,11.3,-2.8,-0.0,-0.0
2662,2662.04,1313.54,1313.56,0.02,15.9,0.7,11.3,3.8,-0.0,-0.0
2663,2663.09,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
2664,2664.07,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
2665,2665.11,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
2666,2666.09,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2667,2667.04,1313.55,1313.56,0.01,13.6,0.4,11.3,1.9,-0.0,-0.0
2668,2668.11,1313.56,1313.56,0.00,13.2,0.0,11.3,1.9,-0.0,-0.0
2669,2669.07,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2670,2670.11,1313.57,1313.56,-0.01,7.1,-0.4,11.3,-3.8,-0.0,-0.0
2671,2671.07,1313.55,1313.56,0.01,14.6,0.4,11.3,2.9,-0.0,-0.0
2672,2672.11,1313.59,1313.56,-0.02,6.7,-0.7,11.3,-3.9,-0.0,-0.0
2673,2673.07,1313.56,1313.56,0.00,12.3,0.0,11.3,1.0,-0.0,-0.0
2674,2674.04,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
2675,2675.09,1313.57,1313.56,-0.01,9.1,-0.4,11.3,-1.9,-0.0,-0.0
2676,2676.07,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
2677,2677.04,1313.56,1313.56,0.00,11.3,0.0,11.3,0.0,-0.0,-0.0
2678,2678.09,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.9,-0.0,-0.0
2679,2679.05,1313.54,1313.56,0.02,14.9,0.7,11.3,2.9,-0.0,-0.0
2680,2680.10,1313.57,1313.56,-0.01,10.0,-0.4,11.3,-1.0,-0.0,-0.0
2681,2681.07,1313.55,1313.56,0.01,12.6,0.4,11.3,0.9,-0.0,-0.0
2682,2682.12,1313.57,1313.56,-0.01,10.9,-0.4,11.3,0.0,-0.0,-0.0
2683,2683.08,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
2684,2684.05,1313.57,1313.56,-0.01,8.1,-0.4,11.3,-2.9,-0.0,-0.0
2685,2685.10,1313.59,1313.56,-0.02,10.6,-0.7,11.3,0.0,-0.0,-0.0
2686,2686.06,1313.55,1313.56,0.01,12.6,0.4,11.3,1.0,-0.0,-0.0
